horizon,mse,rmse,mae,mdape,smape,coverage
282 days,2.1204327838938526,1.456170588871322,1.1002531253287884,1.0057790706462755,1.6838735187168912,0.8263643583005295
283 days,2.1165319554538096,1.4548305590184067,1.099311568602173,1.0056662667548044,1.6832123225207907,0.8268085637632984
284 days,2.11274794977768,1.4535294801887164,1.0983782103829522,1.0056224343745686,1.6824853084282334,0.8271600429545387
285 days,2.1095525982588796,1.4524298944385852,1.0975930516876387,1.0053870853236737,1.681690339206239,0.8274260482083368
286 days,2.106227303410702,1.4512847079090656,1.0967787823689719,1.00512465637898,1.680816936612576,0.827898290774257
287 days,2.1029054573301007,1.450139806132533,1.0959760731017953,1.0053574084527797,1.679917150625521,0.8284259900470198
288 days,2.0995024016266473,1.448965976697399,1.0951597986050114,1.0050376454111642,1.6789242042387016,0.8287848248017393
289 days,2.0961190767410436,1.4477980096481151,1.0943504316470758,1.0049116574537005,1.6779959931453046,0.8291191411915667
290 days,2.092667677433244,1.4466055707874361,1.093484144707546,1.0046147972911268,1.6769888820486363,0.8293625108522739
291 days,2.089276586362259,1.4454330099877541,1.0926421149139285,1.0047958426113472,1.6760056554377607,0.8296624000842374
292 days,2.0856699569539052,1.444184876307014,1.0917069817664513,1.00416106513488,1.6750273903971178,0.8299315777683492
293 days,2.0820314939895135,1.4429246321237688,1.0907204424472443,1.0039781608235194,1.674082158750102,0.8300462129088438
294 days,2.078295314334994,1.4416293956266963,1.0897345012004174,1.00389913518695,1.6732322737072634,0.830202230998147
295 days,2.074515755876523,1.4403179356921592,1.0887357087654879,1.0036931987848952,1.672245247926675,0.8307092834538515
