horizon,mse,rmse,mae,mdape,smape,coverage
215 days,8.396823763353675,2.897727344550152,1.9819520264731105,1.0234702126027517,1.7541234773340124,0.6059493486626955
216 days,8.33655887805343,2.8873099726308276,1.9766592280857287,1.0235191197162417,1.7538634033404876,0.6065832953805778
217 days,8.275867318358598,2.87678072128527,1.9712985916812091,1.0236096371638588,1.7535061843110231,0.6074180461524414
218 days,8.215161328924314,2.866210272977946,1.9659687206210492,1.02379684563781,1.7532333906601887,0.6082189031757618
219 days,8.153403045948252,2.8554164400220596,1.9605156193151467,1.0238655517191984,1.7528826183908204,0.6088593477147118
220 days,8.081359093759973,2.842773134416458,1.9543586689010937,1.02408726244905,1.7526836392048097,0.6095050644602994
221 days,8.00961171319662,2.8301257415875747,1.9482315209461596,1.0242384439417511,1.752481800788861,0.6100513206241358
222 days,7.935591114079506,2.8170181245564443,1.9419128677686386,1.0244799791268275,1.7523459949325988,0.6107527249350269
223 days,7.858029740871543,2.803217747673474,1.9352322971513622,1.0245882166561515,1.7523061112659255,0.6114186324114452
224 days,7.779772431613364,2.7892243422882577,1.9284897642713685,1.0248070138049687,1.7521846273021253,0.6123249716275976
225 days,7.701221242398896,2.7751074289834072,1.9216877254239877,1.0251845344777055,1.7521097133749137,0.6132689592210638
226 days,7.62301907687203,2.7609815422910797,1.9149190600907329,1.0252240658995726,1.7522264505426104,0.6140854314594856
227 days,7.544870466275427,2.7467927599794324,1.908127321260743,1.0254420205650825,1.7523419731290006,0.6148028945101385
228 days,7.464836431877739,2.7321852850562203,1.9009575551304705,1.0257924944643395,1.7524978187350504,0.6158790890861178
229 days,7.381262021393656,2.716847809759254,1.8933730698838882,1.025928730523097,1.7527889127351026,0.6169545066263022
230 days,7.297883230979778,2.701459463138357,1.88577960030915,1.0260980453172883,1.753029182256562,0.6177757189707628
231 days,7.21361635574045,2.6858176326289263,1.8780200704150969,1.026156455249665,1.7532488011115168,0.6186822160476918
232 days,7.129538095363644,2.670119490839997,1.870335600474045,1.0261793413018792,1.7533761127744034,0.6196426826047444
233 days,7.0443394040950835,2.654117443538451,1.862450226338321,1.0266035056812997,1.7535645780667286,0.6205703131920475
234 days,6.959532580024332,2.6380926026249214,1.8546102770312378,1.0269293807451425,1.7537929034296307,0.6214577197475769
235 days,6.873932309082446,2.6218185118505906,1.8466074016023444,1.0269681435404499,1.7539183402349006,0.6224335211125117
236 days,6.788723941527147,2.605517979505639,1.8385295289423065,1.026976827693899,1.7539492724066197,0.6232802823604224
237 days,6.702734866674237,2.5889640527968396,1.8303061065063488,1.0271987720201157,1.7538481341730143,0.6245021143143981
238 days,6.615673744177356,2.5720952051153465,1.8219430270598331,1.0272151845320412,1.7537471355619143,0.6256386980853095
239 days,6.528925369508112,2.555176191480367,1.8136721731717305,1.027382494700722,1.753461201624593,0.6269715340706885
240 days,6.443105705733482,2.5383273440857628,1.8056163637972389,1.0273534849619912,1.753224195321132,0.6280444434809449
241 days,6.358211193752205,2.5215493637349646,1.7977303507775737,1.0277382067959233,1.7530284287497953,0.6290354715796884
242 days,6.274340248440661,2.5048633193131837,1.7899952689201133,1.0276302367035837,1.7527593808557127,0.6301400549814131
243 days,6.191092685671711,2.488190644961055,1.7823793556077048,1.0279366448016334,1.7525262717556986,0.6311032924042679
244 days,6.104921159376644,2.470813865789296,1.7744667191470402,1.0278707505572466,1.7522567491175498,0.6322112835102036
245 days,6.018630756260981,2.4532897823659114,1.766589947618581,1.0278961082253644,1.752125037454955,0.633449171004057
246 days,5.931756008303686,2.435519658779967,1.7587094858603374,1.028180651660347,1.7518952966196535,0.6344790906311804
247 days,5.844026458496671,2.4174421313646106,1.7505897468388207,1.027976747126035,1.75158313000068,0.6357385699329625
248 days,5.756505467467643,2.399271861933875,1.7424718533527737,1.0278805729656195,1.7512553838159075,0.6370048792667683
249 days,5.669213908845586,2.381011110609437,1.7343835003452794,1.027961646118158,1.7509775100090088,0.6384056157930972
250 days,5.582822876551126,2.362799796121357,1.7264393895244403,1.0277834735206397,1.7506494164187885,0.6399389664284275
251 days,5.496837154031537,2.3445334619133797,1.7186932258384733,1.0277939603277293,1.7503376588594812,0.6411213427580943
252 days,5.410113399365364,2.325965046892443,1.7108728966605433,1.0278961082253644,1.7500056799758106,0.6423138835622693
253 days,5.323437871348329,2.3072576517043624,1.7031759523489833,1.0273516115611105,1.7495699054650387,0.643409685959144
254 days,5.237212737085435,2.288495736741809,1.6955459006741613,1.0271720657108874,1.7493038880570333,0.6443981158436044
255 days,5.161391187723418,2.271869535806011,1.6886788917928814,1.0271987720201157,1.7493771369418663,0.6457351354347489
256 days,5.090719501999579,2.2562622857282304,1.6820311314810261,1.0271840529410916,1.7494294740954113,0.6467463180158857
257 days,5.020386286913883,2.240621852726132,1.6754441306862675,1.0272244394952903,1.749492102785471,0.6480556233303443
258 days,4.952108246040315,2.225333288754814,1.6691034084094585,1.0271416791420176,1.7495432177801926,0.6491023393454658
259 days,4.886184599204236,2.210471578465608,1.663007139554954,1.0271258610799763,1.7496119242102586,0.6504107802084557
260 days,4.821237190992549,2.1957315844593914,1.6570741498593733,1.0271258610799763,1.7498072341152577,0.6514855644354606
261 days,4.75634721389649,2.1809051363817935,1.6510573595886668,1.0269447779225755,1.7500066858593217,0.6527535817464967
262 days,4.700052245804863,2.1679603884307626,1.6455818764835057,1.026932993771101,1.7502093248471429,0.6536145374072801
263 days,4.647861037533439,2.155889848191099,1.6401671727981504,1.0270377426387036,1.7502635250050933,0.65483422459339
264 days,4.606750851098982,2.1463342822354075,1.6353759675856399,1.0271258610799763,1.7503250502090104,0.6560080666675991
265 days,4.5721387227550965,2.138256000285068,1.6309428214573056,1.0270498108411839,1.7503636139000371,0.656796350712576
266 days,4.536843773987647,2.129986801364658,1.6263675369362796,1.0270498108411839,1.7503190194557579,0.657665244785348
267 days,4.502103361513729,2.121816052704317,1.6220147620689829,1.0266727345405355,1.7503756105205321,0.658425719698624
268 days,4.467203124084114,2.1135759092315833,1.6175220715987846,1.026917109911924,1.7502795001914706,0.6591980576177222
269 days,4.43347002576828,2.1055806861215935,1.6132219294936987,1.0271258610799763,1.7502250845996357,0.6602480919886056
270 days,4.407483932681425,2.099400850881371,1.6095167762150118,1.0271258610799763,1.7500416254413464,0.661135207854485
271 days,4.385076667975967,2.0940574652993567,1.6060488737143503,1.0271416791420176,1.7498659387772735,0.6622764144253069
272 days,4.364847097751107,2.089221648784807,1.6028589542896559,1.0271258610799763,1.74970598926219,0.6630650541424653
273 days,4.34845519396516,2.08529498967536,1.6001531752757983,1.0272205408007635,1.7493749757232482,0.6639870073963918
274 days,4.333150785903802,2.0816221525300413,1.5974779569244832,1.0271416791420176,1.7491117692051283,0.6649353971313956
275 days,4.31693543357121,2.077723618186791,1.5945544569699925,1.0271587878423711,1.7488247731031825,0.6657337056888863
276 days,4.3004055566318895,2.0737419214144968,1.5915699919487085,1.0271416791420176,1.7485913006810925,0.6669466585647734
277 days,4.28291093290683,2.0695194932415664,1.5883509899024753,1.0274092083628572,1.7483158604189926,0.6681857716457567
278 days,4.266627449386281,2.0655816249633614,1.5853943512435802,1.0271667374509748,1.748059284525578,0.669080916881517
279 days,4.253317385897688,2.0623572401254076,1.5828229059225833,1.0273900961517337,1.7479368890101843,0.669647517681825
280 days,4.241483975361454,2.059486337745763,1.5804763988151502,1.0278805729656195,1.7476079964021844,0.6705159211573332
281 days,4.229420705136369,2.056555543897701,1.5780681298657606,1.027473637652771,1.7472308223627657,0.6713663095988238
282 days,4.217101779623829,2.0535583214566437,1.5756573403097258,1.0278805729656195,1.746983486883312,0.6723074285140019
283 days,4.2054074677194055,2.0507090158575414,1.573339883861013,1.0275075130555817,1.7467719942332471,0.6731220210390212
284 days,4.194280805884276,2.047994337366262,1.571080280395798,1.0276850861823057,1.7464321723671776,0.6738648672589751
285 days,4.183440852272742,2.0453461448548853,1.5688262191651061,1.0279613330263608,1.7460862125419447,0.6748946986991903
286 days,4.173045004470746,2.0428032221608485,1.5666949043206386,1.027950856656326,1.7457629551829963,0.6760545147142313
287 days,4.162770296338381,2.0402868171750708,1.5645823820020985,1.028101066735743,1.7453585232355047,0.6768738783141074
288 days,4.152633358909657,2.037801108771329,1.5625229932601066,1.0280902363817124,1.7450277635059444,0.677810914037566
289 days,4.142337291045958,2.035273271835003,1.5604675718078682,1.0281091453810056,1.7448478225097301,0.6787066257454647
290 days,4.131273148958719,2.032553356977061,1.5581306268850206,1.0284185662419487,1.7445029371426561,0.6797781748772312
291 days,4.119857112186853,2.0297431148268132,1.5556753791796911,1.028593097848972,1.7441400584942883,0.6807769453829962
292 days,4.10886290446025,2.027033029938153,1.5533256215938578,1.0288310072808193,1.7437958165169039,0.682115091396534
293 days,4.097141227107659,2.024139626386396,1.55086456952191,1.0288625207354252,1.7434886117934196,0.6829424584272898
294 days,4.087319919946134,2.0217121258839335,1.548611194358236,1.0290823473573845,1.743233693677869,0.6839473881225552
295 days,4.078291207046246,2.019477954087701,1.546390389300482,1.0291885182370306,1.7429108134234192,0.6848177048123899
296 days,4.069237869117994,2.0172352042134287,1.5441411567964984,1.0291725415740727,1.7427955763266274,0.6861553374605524
297 days,4.060730484659492,2.015125426532922,1.541889636536057,1.0293367807511844,1.7426182770382326,0.6870297132935064
298 days,4.05200783308105,2.0129599680771224,1.53969637209916,1.029721358140859,1.742500071292898,0.6879820293571428
